uniprot_id,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi,contrast,gene,protein,description
P09104,0.17160409676858812,-0.28381421763977444,0.6270224111769507,27.254425713700666,0.7627909138472468,-7.084436826060497,0.45029537926776186,0.6044680723545033,0,0,0.8720447057941789,0,CRvH_Baseline,ENO2,ENOG_HUMAN,Gamma-enolase
P18669,0.730181191728704,0.283749616668421,1.176612766788987,27.34668465359481,3.3109617107853127,-2.4579094530051835,0.002043552158661768,0.016348417269294143,1,1,0.010866614107819986,1,CRvH_Baseline,PGAM1,PGAM1_HUMAN,Phosphoglycerate mutase 1
P31415,-0.004144503095194096,-0.3404118691987736,0.3321228630083854,27.187087674391787,-0.024947322021557364,-7.379295405716058,0.9802269943310334,0.9893317043760977,-0,-0,0.9999172331094711,0,CRvH_Baseline,CASQ1,CASQ1_HUMAN,Calsequestrin-1
P00558,0.39224411645943924,0.12407521982990266,0.6604130130889758,27.171468866934458,2.96063057424348,-3.34822596807654,0.0052554703492320365,0.03159089359096384,1,1,0.12762134199994024,0,CRvH_Baseline,PGK1,PGK1_HUMAN,Phosphoglycerate kinase 1
P04792,0.09018967111444987,-0.34229384427977083,0.5226731865086706,27.14855255387689,0.4221165120051421,-7.288747732129618,0.675310431268842,0.7845571267704219,0,0,0.9652125785741607,0,CRvH_Baseline,HSPB1,HSPB1_HUMAN,Heat shock protein beta-1
P05976,-0.8606807326500885,-1.7591306000195088,0.037769134719331854,26.418008977107302,-1.93947022973082,-5.5464779988426836,0.059915494216311004,0.16503305748695285,-1,-0,0.08868527080805362,0,CRvH_Baseline,MYL1,MYL1_HUMAN,"Myosin light chain 1/3, skeletal muscle isoform"
P11217,-0.5457960165217486,-1.1681005694837339,0.07650853644023659,26.695899900667975,-1.7756700475576344,-5.831481709005148,0.08381888368190392,0.20964355274922175,-1,-0,0.2584427079208065,0,CRvH_Baseline,PYGM,PYGM_HUMAN,"Glycogen phosphorylase, muscle form"
P02511,0.15768042317554887,-0.3348576588837395,0.6502185052348373,26.93027673856361,0.6481409131181828,-7.166036860651066,0.5208010976689832,0.6616165219249811,0,0,0.9022454567700642,0,CRvH_Baseline,CRYAB,CRYAB_HUMAN,Alpha-crystallin B chain
P00338,0.1079852233574119,-0.3080002443900563,0.52397069110488,26.807829247872515,0.5254390655440324,-7.239003071090681,0.6023182381249779,0.7265213337915476,0,0,0.9467263456870882,0,CRvH_Baseline,LDHA,LDHA_HUMAN,L-lactate dehydrogenase A chain
P10916,-0.34234327790839103,-1.1725995891208307,0.48791303330404856,26.39091524897434,-0.8348039682690634,-7.026582393885532,0.40906039311893005,0.5709528001454727,-0,-0,0.7363733061170675,0,CRvH_Baseline,MYL2,MLRV_HUMAN,"Myosin regulatory light chain 2, ventricular/cardiac muscle isoform"
P00568,0.08883024446706322,-0.20852544741189777,0.3861859363460242,26.672632293704073,0.6046732942192798,-7.1936162851971535,0.5489751568785798,0.6840268352287886,0,0,0.9481223884973784,0,CRvH_Baseline,AK1,KAD1_HUMAN,Adenylate kinase isoenzyme 1
P15090,2.8053464767780714,1.2231077841242246,4.387585169431918,25.48951115387704,3.589627567761554,-1.712709202316118,9.361779249990362e-4,0.009563958520177947,1,1,3.1886800718369538e-09,1,CRvH_Baseline,FABP4,FABP4_HUMAN,"Fatty acid-binding protein, adipocyte"
P05413,-0.34089689527322875,-1.012097921436049,0.33030413088959165,26.51886806456897,-1.0282656304211353,-6.846499108608326,0.31034391088123303,0.47990253466528005,-0,-0,0.6710748057609247,0,CRvH_Baseline,FABP3,FABPH_HUMAN,"Fatty acid-binding protein, heart"
O14983,-0.618837508834714,-1.4617893720020159,0.22411435433258797,26.27607848455046,-1.4863077420400088,-6.282048624961555,0.14547111647849917,0.2956101347485703,-0,-0,0.3033156809621,0,CRvH_Baseline,ATP2A1,AT2A1_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1
P40925,0.10825055363377167,-0.19274421771208988,0.40924532497963323,26.57104669613989,0.7279597406518116,-7.110614834184305,0.4710819823959418,0.6204577446002514,0,0,0.9217486590842435,0,CRvH_Baseline,MDH1,MDHC_HUMAN,"Malate dehydrogenase, cytoplasmic"
P12883,-0.845244370638877,-1.883014193190082,0.19252545191232784,25.8418664703017,-1.6489828358402463,-6.037278197796639,0.10741830983610141,0.24475627455848867,-0,-0,0.15171356021707894,0,CRvH_Baseline,MYH7,MYH7_HUMAN,Myosin-7
P15259,-0.07448022788090292,-0.5873347710587781,0.43837431529697224,26.23555078585185,-0.2940232510791662,-7.335467772073528,0.770344669350772,0.8556946776145355,-0,-0,0.98075443130192,0,CRvH_Baseline,PGAM2,PGAM2_HUMAN,Phosphoglycerate mutase 2
P11216,-0.13155618210553932,-0.5192895136646785,0.25617714945359976,26.234460672395706,-0.6867747371544526,-7.140009935147987,0.49637747758308837,0.6429270185838097,-0,-0,0.9119734541222291,0,CRvH_Baseline,PYGB,PYGB_HUMAN,"Glycogen phosphorylase, brain form"
P30041,0.45198401400314303,0.04510112331846228,0.8588669046878238,26.13093522307886,2.248484164620207,-4.953454211883528,0.030400049829039266,0.1040102333773419,1,0,0.2061975184472872,0,CRvH_Baseline,PRDX6,PRDX6_HUMAN,Peroxiredoxin-6
P48735,-0.34720788481009457,-0.7207150639663278,0.026299294346138646,26.143704029134092,-1.881597867377629,-5.649344534190378,0.06753562749096091,0.1796546765529718,-1,-0,0.39228762448246013,0,CRvH_Baseline,IDH2,IDHP_HUMAN,"Isocitrate dehydrogenase [NADP], mitochondrial"
Q9UKX2,-0.9753139459871161,-2.0346622871862605,0.0840343952120286,25.512650730178045,-1.863976913629796,-5.680429978807261,0.07008645800443816,0.18441128490647815,-1,-0,0.07483949546684665,0,CRvH_Baseline,MYH2,MYH2_HUMAN,Myosin-2
P16615,-0.6817837833978704,-1.2224580196526575,-0.1411095471430832,25.92800897710022,-2.552970975470228,-4.305947403550226,0.014831644568031684,0.06559686703259542,-1,-1,0.056643036678265306,0,CRvH_Baseline,ATP2A2,AT2A2_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2
P06576,0.007387030356913016,-0.33079483257282144,0.34556889328664747,26.11930249868434,0.044213587838662784,-7.378614340284063,0.9649647225918725,0.9802816229504736,0,0,0.999736585605021,0,CRvH_Baseline,ATP5F1B,ATPB_HUMAN,"ATP synthase subunit beta, mitochondrial"
P40926,-0.23026540934518813,-0.5608009101591829,0.10027009146880667,26.04027736831125,-1.410089823648411,-6.388966324490582,0.1666129336077462,0.32255315260716705,-0,-0,0.6618909420061186,0,CRvH_Baseline,MDH2,MDHM_HUMAN,"Malate dehydrogenase, mitochondrial"
P25705,-0.09703100175205215,-0.48186289518114545,0.28780089167704115,25.94044410322893,-0.5103588431883159,-7.246931255034426,0.6127399571217815,0.7342082305600202,-0,-0,0.9535845297230254,0,CRvH_Baseline,ATP5F1A,ATPA_HUMAN,"ATP synthase subunit alpha, mitochondrial"
P12882,0.41247705658772915,-0.655866120661823,1.4808202338372813,25.238570323730972,0.7816708228234818,-7.069744000953095,0.4392648713903051,0.5973614206173979,0,0,0.7122506715782806,0,CRvH_Baseline,MYH1,MYH1_HUMAN,Myosin-1
P08237,-0.6592923091893166,-1.2923842460354973,-0.02620037234313588,25.564364891529202,-2.1083665289946887,-5.2312358088286235,0.04166755329375798,0.12806298865426183,-1,-0,0.12303918223601422,0,CRvH_Baseline,PFKM,PFKAM_HUMAN,"ATP-dependent 6-phosphofructokinase, muscle type"
P23297,0.30098417734789606,-0.38801035560820596,0.9899787103039981,25.49785077937873,0.8844285944672502,-6.983803660135504,0.38204230076997947,0.5487287435481686,0,0,0.7485523172356062,0,CRvH_Baseline,S100A1,S10A1_HUMAN,Protein S100-A1
O14558,0.0045352473881266064,-0.420887934536237,0.42995842931249023,25.724790894305197,0.021578317857919405,-7.3793755235800615,0.9828967882885328,0.9901775052388181,0,0,0.9999217647776577,0,CRvH_Baseline,HSPB6,HSPB6_HUMAN,Heat shock protein beta-6
P68104,0.7758317599477635,0.2593489888294359,1.2923145310660913,25.860666965614094,3.041211338949942,-3.1506380708788058,0.0042605994086149625,0.02702934202083428,1,1,0.014483318567772732,1,CRvH_Baseline,EEF1A1,EF1A1_HUMAN,Elongation factor 1-alpha 1
O00757,0.3287804017322653,-0.24938327250373216,0.9069440759682628,25.512778892837193,1.1513039796028124,-6.713594803538254,0.2568199066948725,0.42954659259649697,0,0,0.6395838390640692,0,CRvH_Baseline,FBP2,F16P2_HUMAN,"Fructose-1,6-bisphosphatase isozyme 2"
P18085,0.36601310549718313,-0.1661594921769597,0.898185703171326,25.75983539093624,1.3924480888625905,-6.4129894916797365,0.1719042722513651,0.3284141320623094,0,0,0.524934237346741,0,CRvH_Baseline,ARF4,ARF4_HUMAN,ADP-ribosylation factor 4
P12235,-0.4963443190162984,-1.2252253405655185,0.2325367025329217,25.32415069839673,-1.3786730903307343,-6.431559933862137,0.17608046199878694,0.3342875052315844,-0,-0,0.42229216504265327,0,CRvH_Baseline,SLC25A4,ADT1_HUMAN,ADP/ATP translocase 1
P02585,0.05483315896441887,-1.023938451392621,1.1336047693214588,24.895682452713114,0.10290788286032908,-7.374200266328444,0.9185787552899418,0.9529062141643715,0,0,0.9953539758261984,0,CRvH_Baseline,TNNC2,TNNC2_HUMAN,"Troponin C, skeletal muscle"
P36871,-0.09984920958503629,-0.45380077414527337,0.2541023549752008,25.51121540397711,-0.5710011485129387,-7.213668842592509,0.5713467507162163,0.7039923723434239,-0,-0,0.9456417398720266,0,CRvH_Baseline,PGM1,PGM1_HUMAN,Phosphoglucomutase-1
P62258,0.46595727591804526,0.033484522863918786,0.8984300289721717,25.621224840645443,2.1808833797381837,-5.089048746871537,0.035428580038636276,0.1156191207905041,1,0,0.21089234858774222,0,CRvH_Baseline,YWHAE,1433E_HUMAN,14-3-3 protein epsilon
P17174,-0.3161064203331172,-0.8151754594963652,0.1829626188301307,25.32059895401863,-1.2823529469287427,-6.556717879286024,0.20750828553660344,0.3709067400570321,-0,-0,0.6082897779941882,0,CRvH_Baseline,GOT1,AATC_HUMAN,"Aspartate aminotransferase, cytoplasmic"
P17540,-0.6082526416983072,-1.2637863304818318,0.0472810470852173,25.151354521964056,-1.8785548232662106,-5.654906157288232,0.06801477392842893,0.18026814624635976,-1,-0,0.19495206883681293,0,CRvH_Baseline,CKMT2,KCRS_HUMAN,"Creatine kinase S-type, mitochondrial"
Q93084,-0.41688549888981186,-1.0176746705754613,0.18390367279583753,24.6753809587249,-1.4048487774895635,-6.396129369129081,0.16821103181370436,0.3238911769343108,-0,-0,0.4756307851478305,0,CRvH_Baseline,ATP2A3,AT2A3_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3
P62979,0.41654405178158704,-0.17697779191416307,1.0100658954773372,25.313322049399293,1.4208856092372517,-6.3741260185936754,0.1635270611064405,0.31828944465592374,0,0,0.47035464669283433,0,CRvH_Baseline,RPS27A,RS27A_HUMAN,Ubiquitin-40S ribosomal protein S27a
Q53GG5,-0.5389886380001663,-1.1179940313322572,0.0400167553319245,25.160527528252253,-1.8846551122123423,-5.644176505278663,0.06716352092163563,0.17888350247916662,-1,-0,0.2332589188924744,0,CRvH_Baseline,PDLIM3,PDLI3_HUMAN,PDZ and LIM domain protein 3
P30086,0.3090655041388608,-0.03546330044133744,0.653594308719059,25.316895963853472,1.8157714541689727,-5.763481463351111,0.07726957844890948,0.19734577782256696,1,0,0.4532332883431309,0,CRvH_Baseline,PEBP1,PEBP1_HUMAN,Phosphatidylethanolamine-binding protein 1
P07951,0.004369087738552935,-1.0377081708272633,1.0464463463043692,24.48206189670141,0.00848839798439314,-7.3795766886455985,0.9932718510265051,0.9969370608088907,0,0,0.9999705052260748,0,CRvH_Baseline,TPM2,TPM2_HUMAN,Tropomyosin beta chain
Q99497,0.19705288349992323,-0.09385209967198688,0.48795786667183333,25.157244784387764,1.371095863012753,-6.441715443036983,0.17835567648155426,0.3354381607812118,0,0,0.7119736681249024,0,CRvH_Baseline,PARK7,PARK7_HUMAN,Protein/nucleic acid deglycase DJ-1
P00505,-0.5018414227192256,-1.1554332934718536,0.15175044803340243,24.84835505275302,-1.5545144006419458,-6.182138154763629,0.12837487746525392,0.27603135707943927,-0,-0,0.35694257794967527,0,CRvH_Baseline,GOT2,AATM_HUMAN,"Aspartate aminotransferase, mitochondrial"
P08590,-1.1314338858968611,-2.275530298683958,0.012662526890235615,24.452008199100685,-2.0021722755570583,-5.431920319289382,0.052461218305690095,0.15220748137757553,-1,-0,0.03561080199952937,-1,CRvH_Baseline,MYL3,MYL3_HUMAN,Myosin light chain 3
P00403,-0.24908806043204912,-0.606177813949195,0.10800169308509677,25.038397362266704,-1.4119252639704,-6.386450561458658,0.1660754509226854,0.32179891469970034,-0,-0,0.6394217347372797,0,CRvH_Baseline,MT-CO2,COX2_HUMAN,Cytochrome c oxidase subunit 2
Q06830,0.4398722359862326,-0.008145321203098632,0.8878897931755638,25.162278867971686,1.9875128133121223,-5.458798058827384,0.05409887385081541,0.15489361776233465,1,0,0.27718177517899556,0,CRvH_Baseline,PRDX1,PRDX1_HUMAN,Peroxiredoxin-1
P09972,0.012715690304920813,-0.37730016446024284,0.40273154507008446,24.95610033243432,0.06599239144233249,-7.377387611806864,0.9477284386422383,0.9723041407286708,0,0,0.9993175622058228,0,CRvH_Baseline,ALDOC,ALDOC_HUMAN,Fructose-bisphosphate aldolase C
P99999,0.26909902101419014,-0.19207954261238902,0.7302775846407693,24.91822586547265,1.1812274940741203,-6.679169934475123,0.2448503353906265,0.4165710162705264,0,0,0.6847842728081343,0,CRvH_Baseline,CYCS,CYC_HUMAN,Cytochrome c
P09493,0.12924208893308453,-0.9289519207247499,1.187436098590919,24.16787104635407,0.24727121107386393,-7.3483802141042585,0.80603318263381,0.8796029114399049,0,0,0.9725162256340121,0,CRvH_Baseline,TPM1,TPM1_HUMAN,Tropomyosin alpha-1 chain
P21695,0.969614545847266,0.39868809942084404,1.5405409922736881,24.981253783365712,3.4383798013612057,-2.122038617247176,0.0014367094147322641,0.013080668144173252,1,1,0.0017528452396231948,1,CRvH_Baseline,GPD1,GPDA_HUMAN,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic"
O75390,-0.06418134958563648,-0.42125224861591476,0.2928895494446418,24.850467616778566,-0.363823355427254,-7.312071915858498,0.7179981236435342,0.8171776635884404,-0,-0,0.9789619223041492,0,CRvH_Baseline,CS,CISY_HUMAN,"Citrate synthase, mitochondrial"
Q16698,0.1982764800283654,-0.2910679873931788,0.6876209474499095,24.803940107200177,0.8203163315132842,-7.038626826264708,0.4171626057285235,0.578550560908392,0,0,0.8408441085053577,0,CRvH_Baseline,DECR1,DECR_HUMAN,"2,4-dienoyl-CoA reductase, mitochondrial"
P11142,0.38617376790004876,0.023863460836909767,0.7484840749631878,24.96223039093553,2.1574377190415426,-5.135265878860017,0.03733205864966538,0.11946258767892921,1,0,0.28091537030307584,0,CRvH_Baseline,HSPA8,HSP7C_HUMAN,Heat shock cognate 71 kDa protein
P40939,-0.39212323761733536,-0.6900426907582189,-0.09420378447645184,24.78625884252909,-2.664157552693748,-4.053442530716424,0.011246164352779144,0.05438145251477204,-1,-1,0.17208917217417014,0,CRvH_Baseline,HADHA,ECHA_HUMAN,"Trifunctional enzyme subunit alpha, mitochondrial"
Q99798,-0.19585894061376408,-0.5256168779907183,0.13389899676319017,24.73026307715844,-1.2022210559080369,-6.654535714567395,0.23668571105410882,0.40778155760391194,-0,-0,0.7540948914991843,0,CRvH_Baseline,ACO2,ACON_HUMAN,"Aconitate hydratase, mitochondrial"
P30043,1.7160319842775493,0.9043344474677864,2.5277295210873123,24.432902136134345,4.280219446900361,0.25403352309086014,1.2241129526813446e-4,0.0017074806314324397,1,1,1.9345348348079653e-7,1,CRvH_Baseline,BLVRB,BLVRB_HUMAN,Flavin reductase (NADPH)
P24752,-0.1621031445236838,-0.43988744212012426,0.11568115307275667,24.7219060246345,-1.1811904683536256,-6.679233769018682,0.2448370869585361,0.4165710162705264,-0,-0,0.7960403335842268,0,CRvH_Baseline,ACAT1,THIL_HUMAN,"Acetyl-CoA acetyltransferase, mitochondrial"
P50461,-0.5251682975988139,-1.0196045836210603,-0.03073201157656741,24.632784169096404,-2.1504188172991814,-5.149500319981256,0.037965851578191254,0.1206207081791354,-1,-0,0.17944952649372697,0,CRvH_Baseline,CSRP3,CSRP3_HUMAN,Cysteine and glycine-rich protein 3
O75112,-0.4631235276110903,-0.9788667242847329,0.05261966906255222,24.508381563697576,-1.8180181831001643,-5.759811069958802,0.07697343242934637,0.1970519870191267,-1,-0,0.30495674774496573,0,CRvH_Baseline,LDB3,LDB3_HUMAN,LIM domain-binding protein 3
P14550,0.42321638349656965,0.0017593966187787191,0.8446733703743605,24.76165191304622,2.032569482187147,-5.3749850919891715,0.04909783538823413,0.14595203525245556,1,0,0.2792776231288366,0,CRvH_Baseline,AKR1A1,AK1A1_HUMAN,Aldo-keto reductase family 1 member A1
P28161,0.1903679805645222,-0.2807881098164089,0.6615240709454533,24.583065599149315,0.8179510065515013,-7.040584000013184,0.418485833488245,0.5800160341849815,0,0,0.8471886532399862,0,CRvH_Baseline,GSTM2,GSTM2_HUMAN,Glutathione S-transferase Mu 2
Q00872,0.2525131030865424,-0.44754085165943713,0.9525670578325219,24.241546025137417,0.7302764425089034,-7.108876852168565,0.46971219604585734,0.6190755533590464,0,0,0.8262914116073958,0,CRvH_Baseline,MYBPC1,MYPC1_HUMAN,"Myosin-binding protein C, slow-type"
P48788,0.5973699447262693,-0.37700509136403393,1.5717449808165724,23.85897867154646,1.241229547470474,-6.60762529041589,0.22214988514769,0.388271606491063,0,0,0.40710460288876604,0,CRvH_Baseline,TNNI2,TNNI2_HUMAN,"Troponin I, fast skeletal muscle"
P08133,0.5941317067592085,0.16431115838214094,1.023952255136276,24.702683050665566,2.797934090990516,-3.7413661658597177,0.008019234231127697,0.04237809306710826,1,1,0.05685634033009477,0,CRvH_Baseline,ANXA6,ANXA6_HUMAN,Annexin A6
Q9Y281,-0.15011682967517537,-0.4827232510486678,0.18248959169831708,24.555806857628756,-0.9135555097870063,-6.957634933398083,0.3666870629283835,0.5369497271247109,-0,-0,0.8601881095678982,0,CRvH_Baseline,CFL2,COF2_HUMAN,Cofilin-2
P21796,-0.3127723538547116,-0.6740265723326615,0.048481864623238335,24.45543842816605,-1.75247414027055,-5.870003863277118,0.08772523438912577,0.2159390384963096,-1,-0,0.46713087593762936,0,CRvH_Baseline,VDAC1,VDAC1_HUMAN,Voltage-dependent anion-selective channel protein 1
P10599,0.873974779004433,0.3470529547565717,1.4008966032522943,24.526782586355694,3.3580534077432476,-2.3356987553333424,0.0017982128380654367,0.015128368257666372,1,1,0.003988415099224181,1,CRvH_Baseline,TXN,THIO_HUMAN,Thioredoxin
Q14315,-0.5125808570961574,-1.0533646476336411,0.028202933441326294,24.23194017010457,-1.918993939174694,-5.58324307846903,0.06254008726009626,0.17032193977217705,-1,-0,0.24150931345149054,0,CRvH_Baseline,FLNC,FLNC_HUMAN,Filamin-C
P0DP23,1.0770973378673272,0.3218752859604992,1.8323193897741552,24.400114883357862,2.8874546746411953,-3.5285723263168625,0.006383518644694558,0.036362661180249625,1,1,0.004323506443149282,1,CRvH_Baseline,CALM1,CALM1_HUMAN,Calmodulin-1
P45378,0.47957254956408946,-0.5122945896997128,1.4714396888278918,23.42288472664309,0.9788940750774743,-6.895843560215877,0.33384076527704054,0.5071149204138,0,0,0.5908844480420683,0,CRvH_Baseline,TNNT3,TNNT3_HUMAN,"Troponin T, fast skeletal muscle"
P07195,0.9883917356981708,0.28718908763256157,1.6895943837637801,24.313556238424397,2.8537796955715296,-3.6096905646009434,0.006965154049202224,0.03866371227312255,1,1,0.007378542046809934,1,CRvH_Baseline,LDHB,LDHB_HUMAN,L-lactate dehydrogenase B chain
O00499,-0.4292559924128554,-0.8799592724414452,0.021447287615734445,24.249832565074346,-1.9279955640655773,-5.566983117019223,0.06134550345787371,0.16769826070896127,-1,-0,0.30175083108351697,0,CRvH_Baseline,BIN1,BIN1_HUMAN,Myc box-dependent-interacting protein 1
P49748,-0.3539519551763508,-0.6820373561183612,-0.02586655423434031,24.22458343057551,-2.183703131034865,-5.083413901501867,0.03520110024295477,0.11535782248293612,-1,-0,0.30587975854152316,0,CRvH_Baseline,ACADVL,ACADV_HUMAN,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial"
P15121,-0.015513129355193556,-0.569794339695889,0.5387680809855019,24.15310666383551,-0.05666359737939448,-7.377972133160035,0.9551109014576616,0.9764026426554291,-0,-0,0.999287769573975,0,CRvH_Baseline,AKR1B1,ALDR_HUMAN,Aldo-keto reductase family 1 member B1
P30048,-0.10804867495136072,-0.40470667112760345,0.188609321224882,24.27914054677279,-0.7372241837130968,-7.103773081175659,0.4654953291820345,0.6161300707421575,-0,-0,0.9207011618046846,0,CRvH_Baseline,PRDX3,PRDX3_HUMAN,"Thioredoxin-dependent peroxide reductase, mitochondrial"
P55084,-0.4234275308620603,-0.7389132179125153,-0.10794184381160538,24.180188775975413,-2.716662062017962,-3.932149646208209,0.009857517186341518,0.04953800784637216,-1,-1,0.14141840814548762,0,CRvH_Baseline,HADHB,ECHB_HUMAN,"Trifunctional enzyme subunit beta, mitochondrial"
P04040,3.0394145379434896,1.9971694951084937,4.081659580778485,23.389367740685135,5.904117391357656,5.237020185348764,7.782639406797779e-7,1.9054640171270785e-5,1,1,2.707711041751659e-19,1,CRvH_Baseline,CAT,CATA_HUMAN,Catalase
P22695,-0.15797639407206,-0.5145400581772632,0.19858727003314325,24.08891519781252,-0.8967911202879173,-6.972820527188876,0.3754537358772091,0.5450215672240207,-0,-0,0.85662344987512,0,CRvH_Baseline,UQCRC2,QCR2_HUMAN,"Cytochrome b-c1 complex subunit 2, mitochondrial"
P12236,-0.8853151469697629,-1.521896822198995,-0.24873347174053084,23.873219214644973,-2.8156498631038014,-3.7007974158190593,0.007683309833213874,0.041529310178021514,-1,-1,0.01342900772887815,-1,CRvH_Baseline,SLC25A6,ADT3_HUMAN,ADP/ATP translocase 3
P05141,-0.14971164057057784,-0.5242707872804571,0.22484750613930138,24.069927450806397,-0.8090425244143823,-7.047890754735115,0.4235068382296858,0.5836294363443929,-0,-0,0.8792991683232201,0,CRvH_Baseline,SLC25A5,ADT2_HUMAN,ADP/ATP translocase 2
P62807,0.5760074704349201,-0.508818138292674,1.660833079162514,23.71341227282227,1.074986655150194,-6.7976924884150955,0.28917795532341517,0.46110712013871175,0,0,0.4893584815226321,0,CRvH_Baseline,H2BC4,H2B1C_HUMAN,Histone H2B type 1-C/E/F/G/I
P68366,-0.37866424884932925,-0.7938902095768572,0.03656171187819868,23.94202185621675,-1.8458907430429883,-5.711678600993021,0.07267717804657592,0.18916930553749903,-1,-0,0.37055454984054675,0,CRvH_Baseline,TUBA4A,TBA4A_HUMAN,Tubulin alpha-4A chain
P07585,2.263904758082804,1.01495279406786,3.5128567220977476,23.14860023404891,3.669841459063495,-1.492108823092492,7.43825564991194e-4,0.007788645274472062,1,1,8.26625006872984e-8,1,CRvH_Baseline,DCN,PGS2_HUMAN,Decorin
Q9Y235,-0.9070890530423856,-1.68056919458385,-0.13360891150092136,23.802174634513793,-2.374300278823474,-4.693589452478863,0.02275193382877601,0.08646016413509215,-1,-1,0.03233473455544461,-1,CRvH_Baseline,APOBEC2,ABEC2_HUMAN,C->U-editing enzyme APOBEC-2
P07900,0.43728819339311187,0.03381021720547456,0.8407661695807491,24.087369365418446,2.1937346996041334,-5.0634813379383665,0.03441613999070646,0.11381386112428155,1,0,0.22916240333687724,0,CRvH_Baseline,HSP90AA1,HS90A_HUMAN,Heat shock protein HSP 90-alpha
Q05639,-0.5516636214594648,-0.9421669497664962,-0.16116029315243346,23.895552552819854,-2.859471636967098,-3.59428958486795,0.006843388310646676,0.03828075312073822,-1,-1,0.06394371461535635,0,CRvH_Baseline,EEF1A2,EF1A2_HUMAN,Elongation factor 1-alpha 2
P56134,-0.23910377209122835,-0.5801067131804141,0.10189916899795731,24.00863052851536,-1.4192682574985718,-6.376356362869609,0.16393871204835994,0.3185094976939565,-0,-0,0.6489741359089295,0,CRvH_Baseline,ATP5MF,ATPK_HUMAN,"ATP synthase subunit f, mitochondrial"
